@relation 'tmp_1w-weka.filters.unsupervised.attribute.Remove-R2-11,14-21,23,25-35,37-55'

@attribute pageShowType {class0,class1}
@attribute ' pMaxMr' numeric
@attribute ' pMaxTr' numeric
@attribute ' isOnlyOneTerm' {FALSE,TRUE}
@attribute ' isArticleOld' {FALSE,TRUE}
@attribute ' maxRNum' numeric

@data
class1,25,4.1,FALSE,FALSE,3002
class1,21,4.8,FALSE,FALSE,9334
class1,21,4.8,FALSE,FALSE,9334
class1,50,5.5,FALSE,FALSE,100000
class1,31,4.6,FALSE,FALSE,61325
class1,34,3.9,FALSE,FALSE,6887
class1,50,4.8,FALSE,FALSE,100000
class1,40,4.5,FALSE,FALSE,100000
class1,50,5.3,FALSE,FALSE,4492
class1,50,5.4,FALSE,FALSE,33686
class1,50,5.6,FALSE,FALSE,100000
class1,50,5.3,FALSE,FALSE,79213
class1,50,4.9,FALSE,FALSE,23962
class1,50,5.4,FALSE,FALSE,48988
class1,50,5.3,FALSE,FALSE,2807
class1,50,5.3,FALSE,FALSE,10089
class1,30,3.9,FALSE,FALSE,16336
class1,50,5,FALSE,FALSE,58481
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,FALSE,FALSE,2632
class1,41,4.2,FALSE,FALSE,100000
class1,50,5.1,TRUE,FALSE,100000
class1,50,5.3,FALSE,FALSE,100000
class1,31,4.3,FALSE,FALSE,13066
class1,50,4.8,FALSE,FALSE,3906
class1,31,4.3,FALSE,FALSE,13066
class1,31,4.3,FALSE,FALSE,13066
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.2,FALSE,FALSE,56116
class1,22,4.8,FALSE,FALSE,99551
class1,50,5.3,FALSE,FALSE,6625
class1,50,4.9,FALSE,FALSE,7055
class1,50,5.6,FALSE,FALSE,2056
class1,50,4.8,FALSE,FALSE,4508
class1,50,4.9,FALSE,FALSE,68604
class1,39,4.2,FALSE,FALSE,2135
class1,50,5.4,FALSE,FALSE,89907
class1,50,5.6,FALSE,FALSE,1908
class1,45,4.1,FALSE,FALSE,76731
class1,?,?,?,?,?
class1,50,5.6,FALSE,FALSE,7935
class1,30,4.7,FALSE,FALSE,2241
class1,50,5.4,FALSE,FALSE,33921
class1,50,5,FALSE,FALSE,50973
class1,50,5.3,FALSE,FALSE,52961
class1,30,4.7,FALSE,FALSE,100000
class1,50,5.3,FALSE,FALSE,3388
class1,50,5.3,FALSE,FALSE,40303
class1,50,4.8,FALSE,FALSE,5846
class1,50,5.3,FALSE,FALSE,7695
class1,50,5.3,FALSE,FALSE,7695
class1,42,4.1,FALSE,FALSE,3485
class1,50,5.3,FALSE,FALSE,1213
class1,50,5.3,FALSE,FALSE,12747
class1,50,4.8,FALSE,FALSE,8892
class1,50,5.5,TRUE,FALSE,100000
class1,50,4.5,FALSE,FALSE,47698
class1,50,5.5,FALSE,FALSE,3042
class1,16,3.6,FALSE,FALSE,4174
class1,45,5,FALSE,FALSE,6867
class1,50,5.3,FALSE,FALSE,100000
class1,50,5.2,TRUE,FALSE,100000
class1,50,5.4,FALSE,FALSE,23038
class1,50,4.8,FALSE,FALSE,100000
class1,50,5.6,FALSE,FALSE,7417
class1,50,5.5,FALSE,FALSE,17063
class1,50,5.5,FALSE,FALSE,100000
class1,50,5.4,TRUE,FALSE,100000
class1,50,5.4,FALSE,FALSE,22072
class1,?,?,?,?,?
class1,50,4.7,FALSE,FALSE,5466
class1,20,4.7,FALSE,FALSE,51230
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,29,4.3,FALSE,FALSE,5289
class1,50,5.3,FALSE,FALSE,7538
class1,50,4.9,FALSE,FALSE,6228
class1,50,5.6,FALSE,FALSE,43111
class1,50,5.6,FALSE,FALSE,5010
class1,23,4.5,FALSE,FALSE,34121
class1,36,4.3,FALSE,FALSE,13470
class1,50,5.2,FALSE,FALSE,81116
class1,29,4.8,FALSE,FALSE,9881
class1,34,4.9,FALSE,FALSE,45003
class1,50,5.4,FALSE,FALSE,8651
class1,34,4.9,FALSE,FALSE,45003
class1,26,4.8,FALSE,FALSE,4465
class1,50,4.9,FALSE,FALSE,21217
class1,24,4,FALSE,FALSE,8979
class1,50,5.4,FALSE,FALSE,25576
class1,50,5.4,FALSE,FALSE,13979
class1,50,4.7,FALSE,FALSE,4413
class1,33,4.4,FALSE,FALSE,10025
class1,30,4.6,FALSE,FALSE,100000
class1,50,5.5,FALSE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,50,4.8,FALSE,FALSE,14514
class1,50,5.5,FALSE,FALSE,6486
class1,50,4.9,FALSE,FALSE,100000
class1,39,4.8,FALSE,FALSE,2936
class1,50,4.6,FALSE,FALSE,75410
class1,33,4.3,FALSE,FALSE,5507
class1,37,4.7,FALSE,FALSE,2778
class1,29,4.3,FALSE,FALSE,2524
class1,50,5.5,FALSE,FALSE,9459
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.2,FALSE,FALSE,6232
class1,50,5.2,FALSE,FALSE,3344
class1,50,5.5,FALSE,FALSE,3072
class1,50,5.3,TRUE,FALSE,100000
class1,50,4.7,FALSE,FALSE,15173
class1,50,5.4,FALSE,FALSE,59297
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,FALSE,FALSE,2349
class1,50,5.4,FALSE,FALSE,16809
class1,29,4.3,FALSE,FALSE,11265
class1,50,5.4,FALSE,FALSE,100000
class1,50,5.4,FALSE,FALSE,1555
class1,20,4.1,FALSE,FALSE,2724
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,FALSE,FALSE,12289
class1,50,5.6,FALSE,FALSE,34916
class1,50,5.3,TRUE,FALSE,153
class1,44,5.6,FALSE,FALSE,29950
class1,44,5.6,FALSE,FALSE,29950
class1,50,5.1,FALSE,FALSE,13145
class1,50,5.3,FALSE,FALSE,47360
class1,50,5.2,FALSE,FALSE,56116
class1,37,4.7,FALSE,FALSE,13164
class1,50,5.3,FALSE,FALSE,27951
class1,50,5.5,FALSE,FALSE,2698
class1,27,4.1,FALSE,FALSE,100000
class1,?,?,?,?,?
class1,50,4.7,FALSE,FALSE,100000
class1,50,5.3,TRUE,FALSE,95763
class1,31,4.1,FALSE,FALSE,6874
class1,50,5.3,TRUE,FALSE,4531
class1,50,4.9,FALSE,FALSE,1130
class1,50,4.9,FALSE,FALSE,1130
class1,49,4.7,FALSE,FALSE,67937
class1,24,4.8,FALSE,FALSE,2886
class1,50,5.3,TRUE,FALSE,21418
class1,31,4.9,FALSE,FALSE,1999
class1,50,5.4,FALSE,FALSE,12508
class1,50,5.4,FALSE,FALSE,100000
class1,50,4.9,FALSE,FALSE,8928
class1,50,5.4,FALSE,FALSE,11109
class1,50,5.6,FALSE,FALSE,34916
class1,50,5.3,FALSE,FALSE,7714
class1,50,5.3,FALSE,FALSE,7714
class1,42,4.6,FALSE,FALSE,6258
class1,50,5.4,FALSE,FALSE,1654
class1,50,4.9,FALSE,FALSE,3100
class1,50,5.3,FALSE,FALSE,45945
class1,50,5.2,FALSE,FALSE,100000
class1,50,5.5,FALSE,FALSE,35690
class1,50,5.4,FALSE,FALSE,23269
class1,50,5.5,FALSE,FALSE,5081
class1,50,5.4,FALSE,FALSE,3693
class1,29,4.6,FALSE,FALSE,33753
class1,50,5.4,TRUE,FALSE,32026
class1,50,5.5,FALSE,FALSE,100000
class1,50,5.5,FALSE,FALSE,100000
class1,34,4.7,FALSE,FALSE,7946
class1,43,4.9,FALSE,FALSE,17361
class1,42,4.2,FALSE,FALSE,54012
class1,26,4.1,FALSE,FALSE,8384
class1,42,4.2,FALSE,FALSE,54012
class1,50,4.6,FALSE,FALSE,100000
class1,50,5.6,FALSE,FALSE,5010
class1,48,4.6,FALSE,FALSE,68161
class1,44,4.3,FALSE,FALSE,16197
class1,50,5.4,FALSE,FALSE,19061
class1,31,4.4,FALSE,FALSE,18416
class1,50,5.5,FALSE,FALSE,3860
class1,27,4.3,FALSE,FALSE,73722
class1,50,5.3,FALSE,FALSE,100000
class1,45,5.1,FALSE,FALSE,1860
class1,50,5.3,FALSE,FALSE,100000
class1,50,5.5,FALSE,FALSE,47344
class1,30,4.3,FALSE,FALSE,10622
class1,50,5.2,TRUE,FALSE,55293
class1,50,5.6,FALSE,FALSE,25835
class1,50,5.3,FALSE,FALSE,47879
class1,50,5.1,FALSE,FALSE,1464
class1,29,4.6,FALSE,FALSE,35302
class1,50,5.6,FALSE,FALSE,17538
class1,45,4.7,FALSE,FALSE,6317
class1,50,5.4,TRUE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.4,FALSE,FALSE,86673
class1,50,5.6,FALSE,FALSE,2611
class1,50,4.6,FALSE,FALSE,7706
class1,26,4.8,FALSE,FALSE,5828
class1,26,4.8,FALSE,FALSE,5828
class1,?,?,?,?,?
class1,50,4.9,FALSE,FALSE,23897
class1,34,4.3,FALSE,FALSE,9779
class1,28,4.6,FALSE,FALSE,2431
class1,30,4.8,FALSE,FALSE,3138
class1,28,4.6,FALSE,FALSE,2431
class1,50,5.3,FALSE,FALSE,5195
class1,50,5.5,FALSE,FALSE,1409
class1,50,5.6,FALSE,FALSE,33270
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,FALSE,FALSE,6373
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.6,FALSE,FALSE,1387
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,44,4.7,FALSE,FALSE,1325
class1,50,5.3,FALSE,FALSE,23898
class1,50,4.9,FALSE,FALSE,23897
class1,50,5.3,FALSE,FALSE,19184
class1,37,4.2,FALSE,FALSE,4601
class1,50,5.3,TRUE,FALSE,28908
class1,50,5.2,TRUE,FALSE,100000
class1,50,5.6,FALSE,FALSE,24014
class1,50,5.4,FALSE,FALSE,39633
class1,50,5,FALSE,FALSE,11558
class1,50,4.8,FALSE,FALSE,20177
class1,50,5.2,FALSE,FALSE,1826
class1,34,4.8,FALSE,FALSE,100000
class1,50,5.2,FALSE,FALSE,56116
class1,44,4.8,FALSE,FALSE,75748
class1,50,4.7,FALSE,FALSE,2882
class1,50,4.9,FALSE,FALSE,41962
class1,50,4.8,FALSE,FALSE,4982
class1,50,4.8,FALSE,FALSE,48582
class1,50,5.3,FALSE,FALSE,1386
class1,50,5.2,FALSE,FALSE,19259
class1,50,5.5,FALSE,FALSE,100000
class1,50,5.3,FALSE,FALSE,100000
class1,50,5.4,FALSE,FALSE,36147
class1,50,5.5,FALSE,FALSE,3779
class1,50,5.2,FALSE,FALSE,84681
class1,50,5.2,TRUE,FALSE,100000
class1,50,4.8,FALSE,FALSE,13928
class1,50,4.9,FALSE,FALSE,3139
class1,29,4.7,FALSE,FALSE,38956
class1,50,5.4,FALSE,FALSE,86673
class1,40,4.5,FALSE,FALSE,5051
class1,40,4.4,FALSE,FALSE,5051
class1,50,5.5,FALSE,FALSE,100000
class1,50,5.5,FALSE,FALSE,11255
class1,32,4.6,FALSE,FALSE,8606
class1,50,4.9,FALSE,FALSE,2476
class1,50,5.5,FALSE,FALSE,28743
class1,50,5.6,FALSE,FALSE,43111
class1,50,5.4,FALSE,FALSE,75847
class1,50,5.4,FALSE,FALSE,3741
class1,50,5.5,FALSE,FALSE,61995
class1,35,4.2,FALSE,FALSE,3313
class1,50,5.7,FALSE,FALSE,6886
class1,50,5.3,FALSE,FALSE,100000
class1,37,4.5,FALSE,FALSE,46430
class1,50,5.2,TRUE,FALSE,54246
class1,50,5.3,FALSE,FALSE,100000
class1,50,5.4,TRUE,FALSE,100000
class1,50,4.3,FALSE,FALSE,18986
class1,34,4.5,FALSE,FALSE,28500
class1,50,5.3,FALSE,FALSE,11836
class1,33,4.9,FALSE,FALSE,25660
class1,50,5.2,TRUE,FALSE,92267
class1,50,5.5,FALSE,FALSE,84827
class1,50,5.7,FALSE,FALSE,3852
class1,50,5.4,FALSE,FALSE,8651
class1,30,4.1,FALSE,FALSE,49846
class1,50,5.3,FALSE,FALSE,4306
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,TRUE,FALSE,95763
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.6,FALSE,FALSE,4933
class1,50,5.2,FALSE,FALSE,14941
class1,50,5.3,FALSE,FALSE,14401
class1,48,4.9,FALSE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,35,3.8,FALSE,FALSE,3651
class1,50,5.4,TRUE,FALSE,1957
class1,50,5.3,FALSE,FALSE,24888
class1,50,5.2,TRUE,FALSE,100000
class1,50,5.6,FALSE,FALSE,17127
class1,37,4.2,FALSE,FALSE,100000
class1,23,4.2,FALSE,FALSE,12136
class1,50,5.3,FALSE,FALSE,42644
class1,23,4.2,FALSE,FALSE,12136
class1,50,5.4,FALSE,FALSE,32665
class1,50,5.1,FALSE,FALSE,15295
class1,35,5,FALSE,FALSE,12148
class1,50,5.3,FALSE,FALSE,55915
class1,50,5.4,FALSE,FALSE,75847
class1,29,4.2,FALSE,FALSE,21402
class1,30,4.4,FALSE,FALSE,18680
class1,31,4.2,FALSE,FALSE,2604
class1,50,5.3,TRUE,FALSE,100000
class1,45,4.3,FALSE,FALSE,1791
class1,50,4.2,FALSE,FALSE,33130
class1,28,4.1,FALSE,FALSE,6439
class1,50,5.3,FALSE,FALSE,24888
class1,50,5.4,FALSE,FALSE,4579
class1,20,4.8,FALSE,FALSE,29669
class1,50,5.2,FALSE,FALSE,11590
class1,50,5.2,TRUE,FALSE,39488
class1,45,5.4,FALSE,FALSE,1657
class1,50,5.6,FALSE,FALSE,5488
class1,24,4.2,FALSE,FALSE,100000
class1,50,5.3,TRUE,FALSE,54393
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.4,FALSE,FALSE,11836
class1,50,4.8,FALSE,FALSE,29171
class1,45,5.2,FALSE,FALSE,4039
class1,46,5.5,FALSE,FALSE,100000
class1,50,5.5,FALSE,FALSE,19103
class1,50,5.5,FALSE,FALSE,26116
class1,50,5.4,FALSE,FALSE,1158
class1,42,4.4,FALSE,FALSE,84597
class1,50,5.4,FALSE,FALSE,1158
class1,50,5.4,FALSE,FALSE,1158
class1,50,5.2,FALSE,FALSE,56116
class1,50,4.9,FALSE,FALSE,7055
class1,50,4.9,FALSE,FALSE,3147
class1,35,4.1,FALSE,FALSE,38085
class1,31,4.9,FALSE,FALSE,5537
class1,16,4.9,FALSE,FALSE,3111
class1,50,5.3,TRUE,FALSE,22743
class1,50,5.5,FALSE,FALSE,12973
class1,36,4.4,FALSE,FALSE,100000
class1,28,4.4,FALSE,FALSE,7548
class1,50,5.2,FALSE,FALSE,81116
class1,50,4.9,FALSE,FALSE,10175
class1,50,5.4,FALSE,FALSE,3741
class1,43,4.8,FALSE,FALSE,8660
class1,50,5.5,FALSE,FALSE,72146
class1,50,5.5,FALSE,FALSE,72146
class1,27,4.1,FALSE,FALSE,26242
class1,50,5.2,FALSE,FALSE,18092
class1,38,4.7,FALSE,FALSE,2183
class1,50,5.5,FALSE,FALSE,9459
class1,50,5.2,FALSE,FALSE,17791
class1,48,4.6,FALSE,FALSE,2884
class1,50,5.3,FALSE,FALSE,7562
class1,50,5.2,FALSE,FALSE,1248
class1,50,5.4,TRUE,FALSE,9173
class1,50,5.4,TRUE,FALSE,9173
class1,50,5.6,FALSE,FALSE,5010
class1,45,4.3,FALSE,FALSE,61527
class1,25,4.5,FALSE,FALSE,3113
class1,?,?,?,?,?
class1,50,5.2,TRUE,FALSE,100000
class1,19,4.3,FALSE,FALSE,100000
class1,37,4.1,FALSE,FALSE,4908
class1,27,4.1,FALSE,FALSE,5859
class1,50,5.3,TRUE,FALSE,25613
class1,50,5.3,TRUE,FALSE,245
class1,50,5.4,FALSE,FALSE,34690
class1,33,4.5,FALSE,FALSE,1544
class1,50,5.3,FALSE,FALSE,5394
class1,50,5.4,FALSE,FALSE,4511
class1,22,4.3,FALSE,FALSE,2251
class1,43,5,FALSE,FALSE,90631
class1,23,4.3,FALSE,FALSE,32007
class1,50,4.6,TRUE,FALSE,30281
class1,50,5.3,FALSE,FALSE,9132
class1,31,4.4,FALSE,FALSE,2781
class1,32,4.8,FALSE,FALSE,10578
class1,50,5.2,FALSE,FALSE,2504
class1,50,5.7,FALSE,FALSE,11501
class1,33,4.3,FALSE,FALSE,36793
class1,50,5.5,FALSE,FALSE,7204
class1,50,5,FALSE,FALSE,8073
class1,50,5.4,FALSE,FALSE,26126
class1,50,5,FALSE,FALSE,8073
class1,50,5.4,TRUE,FALSE,38857
class1,32,4.8,FALSE,FALSE,10578
class1,50,5.3,FALSE,FALSE,39033
class1,38,4.9,FALSE,FALSE,100000
class1,50,5.6,FALSE,FALSE,1616
class1,50,5.3,TRUE,FALSE,100000
class1,15,4,FALSE,FALSE,10195
class1,32,4.2,FALSE,FALSE,66684
class1,50,5.5,FALSE,FALSE,2015
class1,24,4.1,FALSE,FALSE,10226
class1,30,4.7,FALSE,FALSE,100000
class1,32,4.8,FALSE,FALSE,10578
class1,50,5.5,FALSE,FALSE,100000
class1,50,5.4,TRUE,FALSE,32026
class1,29,4.3,FALSE,FALSE,23931
class1,30,4.4,FALSE,FALSE,1694
class1,50,5.3,FALSE,FALSE,32177
class1,50,5.1,TRUE,FALSE,157
class1,50,5.5,FALSE,FALSE,9155
class1,50,5.3,FALSE,FALSE,9132
class1,50,5.5,FALSE,FALSE,17840
class1,50,4.8,FALSE,FALSE,4508
class1,40,4.4,FALSE,FALSE,25735
class1,27,4.7,FALSE,FALSE,21914
class1,21,4,FALSE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,50,4.9,FALSE,FALSE,17950
class1,50,5.2,FALSE,FALSE,56116
class1,50,5.4,FALSE,FALSE,59297
class1,26,4,FALSE,FALSE,11168
class1,50,5.5,FALSE,FALSE,55821
class1,45,5.4,FALSE,FALSE,7756
class1,43,4.5,FALSE,FALSE,11177
class1,39,4.7,FALSE,FALSE,4143
class1,50,5.4,FALSE,FALSE,3741
class1,50,5.3,FALSE,FALSE,4476
class1,31,4.3,FALSE,FALSE,100000
class1,50,5.3,TRUE,FALSE,2773
class1,36,4.3,FALSE,FALSE,9597
class1,50,5.5,FALSE,FALSE,15683
class1,39,4.6,FALSE,FALSE,100000
class1,50,4.8,FALSE,FALSE,23236
class1,50,5.4,TRUE,FALSE,100000
class1,49,4.7,FALSE,FALSE,11170
class1,50,5.4,FALSE,FALSE,3973
class1,50,5.1,FALSE,FALSE,8902
class1,50,4.7,FALSE,FALSE,100000
class1,50,5.3,FALSE,FALSE,31801
class1,50,5.4,FALSE,FALSE,65668
class1,45,4.9,FALSE,FALSE,9782
class1,50,5.6,FALSE,FALSE,1011
class1,50,5.3,FALSE,FALSE,36580
class1,50,5,FALSE,FALSE,3019
class1,50,5.5,FALSE,FALSE,100000
class1,50,5.6,FALSE,FALSE,98789
class1,34,4.7,FALSE,FALSE,10060
class1,50,5.4,TRUE,FALSE,23848
class1,38,4.7,FALSE,FALSE,4612
class1,25,4.8,FALSE,FALSE,16646
class1,27,4.3,FALSE,FALSE,1412
class1,50,5.6,FALSE,FALSE,34137
class1,50,5.6,FALSE,FALSE,100000
class1,50,5.5,FALSE,FALSE,16086
class1,50,5.4,FALSE,FALSE,1595
class1,50,5.3,FALSE,FALSE,80903
class1,50,5.3,TRUE,FALSE,100000
class1,26,4.1,FALSE,FALSE,32209
class1,50,5.6,FALSE,FALSE,12558
class1,48,4.7,FALSE,FALSE,24997
class1,42,4.4,FALSE,FALSE,1501
class1,50,5.4,FALSE,FALSE,86025
class1,50,5.5,FALSE,FALSE,20767
class1,50,4.8,FALSE,FALSE,89979
class1,50,5,FALSE,FALSE,17220
class1,50,5.4,FALSE,FALSE,89907
class1,50,5.3,FALSE,FALSE,14842
class1,50,5.3,TRUE,FALSE,32948
class1,50,5.6,FALSE,FALSE,1011
class1,50,5.3,TRUE,FALSE,1303
class1,50,5.5,FALSE,FALSE,23557
class1,34,5.6,FALSE,FALSE,2754
class1,50,4.9,FALSE,FALSE,22489
class1,50,4.9,FALSE,FALSE,22489
class1,44,4.4,FALSE,FALSE,11547
class1,50,5.6,FALSE,FALSE,2659
class1,50,5.4,TRUE,FALSE,100000
class1,50,5.6,FALSE,FALSE,43713
class1,50,5.5,TRUE,FALSE,16564
class1,28,4.2,FALSE,FALSE,6901
class1,50,4.8,FALSE,FALSE,30823
class1,50,5.3,FALSE,FALSE,5163
class1,50,5.4,FALSE,FALSE,100000
class1,50,5.5,FALSE,FALSE,34758
class1,50,5.4,FALSE,FALSE,12930
class1,50,5.3,FALSE,FALSE,4492
class1,50,5.2,FALSE,FALSE,56116
class1,50,5.6,FALSE,FALSE,2659
class1,50,5.3,TRUE,FALSE,100000
class1,48,5,FALSE,FALSE,36722
class1,50,4.9,FALSE,FALSE,7055
class1,50,4.9,FALSE,FALSE,7055
class1,25,4.1,FALSE,FALSE,40184
class1,50,4.6,FALSE,FALSE,75410
class1,50,5.3,FALSE,FALSE,1100
class1,42,4.6,FALSE,FALSE,9742
class1,50,5.2,FALSE,FALSE,82328
class1,29,4.4,FALSE,FALSE,14563
class1,50,5.4,FALSE,FALSE,86673
class1,50,5.4,TRUE,FALSE,100000
class1,50,5.4,TRUE,FALSE,100000
class1,50,4.8,FALSE,FALSE,3906
class1,50,5.4,FALSE,FALSE,4014
class1,50,5.7,FALSE,FALSE,67855
class1,35,4.4,FALSE,FALSE,100000
class1,50,5,FALSE,FALSE,75711
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,FALSE,FALSE,24888
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.2,FALSE,FALSE,100000
class1,50,5.5,FALSE,FALSE,11474
class1,33,4.8,FALSE,FALSE,12685
class1,50,5.5,FALSE,FALSE,35690
class1,50,5.4,TRUE,FALSE,878
class1,17,4,FALSE,FALSE,9372
class1,50,5.5,FALSE,FALSE,25045
class1,45,4.9,FALSE,FALSE,2619
class1,50,5.6,FALSE,FALSE,2684
class1,50,5.2,TRUE,FALSE,100000
class1,50,5.3,FALSE,FALSE,1403
class1,50,5.2,TRUE,FALSE,100000
class1,50,4.9,FALSE,FALSE,7055
class1,26,5,FALSE,FALSE,2691
class1,50,5.5,FALSE,FALSE,4093
class1,50,4.8,FALSE,FALSE,100000
class1,50,4.9,FALSE,FALSE,29075
class1,36,4.4,FALSE,FALSE,4342
class1,27,4.8,FALSE,FALSE,26090
class1,50,5.6,FALSE,FALSE,3199
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,FALSE,FALSE,28806
class1,50,5.2,FALSE,FALSE,34462
class1,50,5.4,TRUE,FALSE,100000
class1,50,5.4,TRUE,FALSE,100000
class1,50,5.3,FALSE,FALSE,2294
class1,45,4.1,FALSE,FALSE,8322
class1,50,5.3,FALSE,FALSE,4306
class1,31,4.8,FALSE,FALSE,4225
class1,50,5.4,TRUE,FALSE,13591
class1,26,4.3,FALSE,FALSE,9646
class1,50,5.3,TRUE,FALSE,95763
class1,50,5.5,FALSE,FALSE,4093
class1,50,5.6,FALSE,FALSE,24015
class1,50,5.2,TRUE,FALSE,54246
class1,39,5,FALSE,FALSE,100000
class1,50,5.2,TRUE,FALSE,54246
class1,50,5.5,FALSE,FALSE,29859
class1,50,5.5,FALSE,FALSE,6182
class1,21,4.6,FALSE,FALSE,12483
class1,50,5.5,FALSE,FALSE,54590
class1,21,4,FALSE,FALSE,12923
class1,50,5.4,TRUE,FALSE,100000
class1,50,5.4,TRUE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.2,FALSE,FALSE,6232
class1,50,5.3,FALSE,FALSE,4492
class1,50,5.3,FALSE,FALSE,100000
class1,50,5,FALSE,FALSE,4546
class1,38,4.9,FALSE,FALSE,5825
class1,50,5.5,FALSE,FALSE,9459
class1,45,4.8,FALSE,FALSE,1058
class1,45,5,FALSE,FALSE,7527
class1,50,5.3,FALSE,FALSE,2751
class1,50,5.4,FALSE,FALSE,100000
class1,50,5.3,FALSE,FALSE,100000
class1,25,4.3,FALSE,FALSE,80666
class1,24,4,FALSE,FALSE,25576
class1,18,4.1,FALSE,FALSE,6426
class1,28,4.1,FALSE,FALSE,1472
class1,50,5.2,FALSE,FALSE,3130
class1,50,5.6,FALSE,FALSE,24015
class1,50,5.3,FALSE,FALSE,100000
class1,?,?,?,?,?
class1,50,4.9,FALSE,FALSE,93736
class1,50,5.4,TRUE,FALSE,34709
class1,50,5.4,FALSE,FALSE,100000
class1,39,4.2,FALSE,FALSE,4267
class1,50,5.6,FALSE,FALSE,16393
class1,50,5.3,TRUE,FALSE,10551
class1,50,5.2,FALSE,FALSE,56116
class1,50,5.4,FALSE,FALSE,2246
class1,50,5.3,FALSE,FALSE,29569
class1,50,5.4,FALSE,FALSE,75847
class1,50,5.2,FALSE,FALSE,81116
class1,50,5.4,FALSE,FALSE,10538
class1,50,5.6,FALSE,FALSE,29222
class1,50,5.3,TRUE,FALSE,100000
class1,50,4.8,FALSE,FALSE,56441
class1,50,5.2,FALSE,FALSE,23964
class1,34,4.9,FALSE,FALSE,34901
class1,50,4.9,FALSE,FALSE,23350
class1,50,4.6,FALSE,FALSE,75410
class1,50,5.4,TRUE,FALSE,75139
class1,50,5.4,FALSE,FALSE,30804
class1,50,5.4,FALSE,FALSE,10959
class1,50,5.2,TRUE,FALSE,100000
class1,50,5.4,FALSE,FALSE,3741
class1,34,4.6,FALSE,FALSE,7355
class1,50,4.9,FALSE,FALSE,20069
class1,50,5.4,FALSE,FALSE,44984
class1,50,5.5,FALSE,FALSE,100000
class1,50,5.4,FALSE,FALSE,66319
class1,50,5.5,FALSE,FALSE,100000
class1,50,5.5,TRUE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.2,FALSE,FALSE,100000
class1,50,4.8,FALSE,FALSE,3448
class1,26,4.3,FALSE,FALSE,91713
class1,50,5.2,FALSE,FALSE,37721
class1,50,5.4,TRUE,FALSE,47160
class1,50,5.3,TRUE,FALSE,100000
class1,?,?,?,?,?
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,FALSE,FALSE,100000
class1,50,5.3,TRUE,FALSE,24008
class1,34,4.8,FALSE,FALSE,48922
class1,44,4.5,FALSE,FALSE,2142
class1,50,5.2,TRUE,FALSE,19902
class1,50,4.8,FALSE,FALSE,75097
class1,50,5.4,FALSE,FALSE,24467
class1,47,5.4,FALSE,FALSE,100000
class1,50,5.3,FALSE,FALSE,100000
class1,50,5.5,FALSE,FALSE,6783
class1,50,5.2,FALSE,FALSE,65099
class1,50,5.6,FALSE,FALSE,80821
class1,50,5.6,FALSE,FALSE,93366
class1,40,5.1,FALSE,FALSE,100000
class1,50,5.3,FALSE,FALSE,100000
class1,50,5.6,FALSE,FALSE,93366
class1,40,5.1,FALSE,FALSE,100000
class1,50,4.5,FALSE,FALSE,47698
class1,50,5,FALSE,FALSE,14588
class1,50,5.4,FALSE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.5,FALSE,FALSE,3487
class1,36,4.5,FALSE,FALSE,24121
class1,50,5.4,FALSE,FALSE,33686
class1,33,4.2,FALSE,FALSE,6649
class1,50,5.4,FALSE,FALSE,86673
class1,50,5,FALSE,FALSE,4546
class1,45,4.8,FALSE,FALSE,27989
class1,50,5.5,FALSE,FALSE,3072
class1,50,5,FALSE,FALSE,17702
class1,50,5.2,TRUE,FALSE,100000
class1,50,5.4,FALSE,FALSE,20880
class1,50,5.3,TRUE,FALSE,100000
